,amount,mc_weeks_signup,mc_atm_br_tx_out_count_lifetime,mc_credit_transfer_out_br_sum_last_30d,mc_billpay_br_sum_last_15d,mc_billpay_br_count_last_1y,mc_credit_transfer_out_br_sum_last_1y,mc_pur_br_count_last_1y,mc_billpay_br_count_last_15d,mc_atm_br_tx_out_count_last_1y,mc_sanction_count_last_2d,mc_credit_transfer_in_rounded_amounts_br_sum_last_30d,mc_pur_br_sum_last_15d,mc_credit_transfer_in_br_sum_last_180d,mc_credit_transfer_out_br_count_lifetime,mc_credit_transfer_out_br_count_sanction_last_30d,mc_credit_transfer_out_br_count_last_15d,mc_pur_br_count_last_15d,mc_credit_transfer_in_br_sum_last_120d,mc_pur_br_count_lifetime,mc_credit_transfer_in_br_count_last_30d,mc_credit_transfer_in_br_sum_last_90d,mc_credit_transfer_out_br_count_last_1y,mc_billpay_br_sum_last_1y,mc_credit_transfer_out_rounded_amounts_br_sum_last_30d,mc_credit_transfer_out_br_sum_last_15d,mc_credit_transfer_in_br_count_sanction_last_30d,mc_credit_transfer_in_br_sum_last_15d,mc_billpay_br_count_lifetime,mc_atm_br_tx_out_count_last_15d,mc_credit_transfer_out_rounded_amounts_br_count_last_30d,mc_credit_transfer_in_br_sum_last_60d,mc_pur_br_sum_last_1y,mc_chip_tx_succ_count_30d,mc_chip_tx_decl_ext_count_7d,mc_chip_tx_amount_local_decl_ext_sum_15d,mc_chip_tx_amount_succ_sum_7d,mc_chip_tx_amount_local_succ_sum_15d,mc_chip_tx_amount_decl_ext_sum_30d,mc_chip_tx_amount_succ_sum_30d,mc_chip_tx_succ_count_7d,decline_ext_rate_30d,mc_tx_cp_mean_decl_ext_last_31d_mw,mc_tx_amount_sum_last_60m,mc_tx_amount_decl_ext_sum_lifetime,mc_tx_amount_succ_sum_last_30d,mc_tx_succ_count_last_24h,mc_tx_amount_succ_sum_last_14d,mc_tx_amount_fail_sum_last_60m,mc_tx_amount_succ_sum_last_60m,mc_tx_amount_succ_sum_last_2d,mc_tx_amount_succ_sum_last_90d,mc_tx_amount_fail_sum_last_14d,mc_tx_amount_succ_sum_lifetime,mc_tx_amount_pend_sum_last_2d,mc_tx_amount_decl_int_sum_lifetime,mc_tx_amount_sum_last_24h,mc_tx_amount_sum_lifetime,mc_tx_succ_count_last_14d,mc_tx_succ_count_lifetime,mc_tx_amount_succ_sum_last_24h,mc_tx_amount_decl_ext_sum_last_14d,mc_tx_amount_decl_ext_sum_last_24h,mc_tx_amount_decl_ext_sum_last_60m,mc_tx_succ_count_last_2d,mc_tx_amount_fail_sum_lifetime,mc_tx_succ_count_last_30d,mc_tx_amount_sum_last_2d,mc_tx_succ_count_last_365d,mc_tx_succ_count_last_60m,mc_tx_amount_sum_last_14d,mc_tx_cp_sum_decl_ext_last_24h,mc_tx_cp_dbt_sum_sq_decl_ext_last_30d,mc_tx_count_decl_ext_last_30d,mc_tx_cp_sum_decl_ext_last_30d,mc_tx_cp_count_decl_ext_last_24h,mc_tx_cp_dbt_sum_sq_fail_last_24h,mc_tx_cp_count_decl_ext_last_30d,mc_tx_cp_dbt_sum_sq_fail_last_14d,mc_merchants_ip_count_dist_shared_last_15d,mcc_sum_succ_1y,mcc_sum_sq_succ_30d,mcc_count_succ_1y,mcc_sum_sq_succ_1y,mcc_sum_succ_30d,is_legal_entity,is_mei,is_person,anomaly_score,actual_fraud
928538,300.0,9.142857142857142,0.0,144768.55197057698,0.0,1.0,256334.4706839532,0.0,0.0,0.0,0.0,0.0,0.0,67185.48426023505,128.0,0.0,31.0,0.0,67185.48426023505,0.0,3626.0,67185.48426023505,128.0,377.025975750906,571000.0,66432.63231606837,0.0,20975.75387314764,1.0,0.0,34,63507.85346631591,0.0,6942,105,18210.0,16256.397170734092,237993.01,6555.230930960394,87871.47672502682,1395,0.05,69.703,728.0008983044504,17517.4892174345,169716.1137331926,733,80911.15582447668,121.2711007972452,606.7297975072051,17781.204259028564,298205.23539242224,4918.956294999549,298205.23539242224,0.0,339.9146969219352,7831.337725044002,317463.01522167097,6957,24676,7330.532993973896,4669.865334004622,467.8669012239398,121.2711007972452,1640,19257.779829248822,14506,18586.56409853437,24676,64,85830.11211947625,2500.0,2547476.6001,763.0,53680.98,43.0,113600.0,763.0,884774.0,2.0,3070788662.0900025,490011339674.937,32866155,5761078260253.78,288897686.62,0,0,1,0.7505773153940392,0
928594,140.0,9.142857142857142,0.0,144768.55197057698,0.0,1.0,256334.4706839532,0.0,0.0,0.0,0.0,0.0,0.0,67185.48426023505,128.0,0.0,31.0,0.0,67185.48426023505,0.0,3626.0,67185.48426023505,128.0,377.025975750906,571000.0,66432.63231606837,0.0,20975.75387314764,1.0,0.0,34,63507.85346631591,0.0,6942,105,18210.0,16256.397170734092,237993.01,6555.230930960394,87871.47672502682,1395,0.05,69.596,691.6944267694729,17517.4892174345,169716.1137331926,729,80911.15582447668,105.9250664371,585.7693603323727,17781.204259028564,298205.23539242224,4918.956294999549,298205.23539242224,0.0,339.9146969219352,7774.819403376149,317463.01522167097,6957,24676,7238.082494292045,4669.865334004622,503.7990792379385,105.9250664371,1640,19257.779829248822,14506,18586.56409853437,24676,64,85830.11211947625,2692.0,2547476.6001,763.0,53680.98,47.0,116400.0,763.0,884774.0,2.0,3070788662.0900025,490011339674.937,32866155,5761078260253.78,288897686.62,0,0,1,0.7413252685650088,0
928950,125.0,269.1428571428572,0.0,344033.4359440627,0.0,0.0,1006795.9637992694,1.0,0.0,0.0,0.0,0.0,0.0,192139.6930372599,377.0,0.0,42.0,0.0,164649.75638436887,1.0,4056.0,147685.15405645105,377.0,0.0,1000.0,194093.51168861697,0.0,47393.28664682001,0.0,0.0,1,125126.99903028154,105.8353101861836,6505,50,33196.5,26776.547779372053,489713.5,11082.52509092941,166311.68868780645,1127,0.039,153.993,1809.4284537934648,281200.9431770398,350195.29948211,554,183169.4384024484,13.84886027622862,1795.5795935172364,28022.269494981443,626859.3539311041,10977.881226467083,4022670.473687356,0.0,31439.88626108328,14110.959314294256,4371841.083822048,7994,176393,13218.643560279965,9919.678847955513,843.6575962870082,13.84886027622862,1254,349170.6101346904,15216,29408.80725400276,60175,53,194147.3196289155,4508.0,12831765.0,619.0,97281.5,42.0,95940.0,619.0,8611812.0,600.0,164968852.62,19667852843.510105,1551985,489438341183.1888,7405944.029999999,0,0,1,0.7209721766646312,0
929131,156.0,269.1428571428572,0.0,344033.4359440627,0.0,0.0,1006795.9637992694,1.0,0.0,0.0,0.0,0.0,0.0,192139.6930372599,377.0,0.0,42.0,0.0,164649.75638436887,1.0,4056.0,147685.15405645105,377.0,0.0,1000.0,194093.51168861697,0.0,47393.28664682001,0.0,0.0,1,125126.99903028154,105.8353101861836,6505,50,33196.5,26776.547779372053,489713.5,11082.52509092941,166311.68868780645,1127,0.039,154.44,1553.879552344949,281200.9431770398,350195.29948211,577,183169.4384024484,31.814949283227907,1522.064603061721,28479.075277969747,626859.3539311041,10977.881226467083,4022670.473687356,0.0,31439.88626108328,14913.444623273555,4371841.083822048,7994,176393,14139.218475128187,9919.678847955513,725.5679904180859,31.814949283227907,1268,349170.6101346904,15216,29846.94870778898,60175,60,194147.3196289155,3877.0,12831765.0,619.0,97281.5,36.0,95140.0,619.0,8611812.0,600.0,164968852.62,19667852843.510105,1551985,489438341183.1888,7405944.029999999,0,0,1,0.7200135062961344,0
929748,100.0,269.1428571428572,0.0,344033.4359440627,0.0,0.0,1006795.9637992694,1.0,0.0,0.0,0.0,0.0,0.0,192139.6930372599,377.0,0.0,42.0,0.0,164649.75638436887,1.0,4056.0,147685.15405645105,377.0,0.0,1000.0,194093.51168861697,0.0,47393.28664682001,0.0,0.0,1,125126.99903028154,105.8353101861836,6505,50,33196.5,26776.547779372053,489713.5,11082.52509092941,166311.68868780645,1127,0.039,154.257,1230.1156566979828,281200.9431770398,350195.29948211,560,183169.4384024484,0.0,1230.1156566979828,28479.075277969747,626859.3539311041,10977.881226467083,4022670.473687356,0.0,31439.88626108328,14372.964778979664,4371841.083822048,7994,176393,13621.19624209304,9919.678847955513,703.1103791593367,0.0,1268,349170.6101346904,15216,29846.94870778898,60175,50,194147.3196289155,3757.0,12831765.0,619.0,97281.5,36.0,95140.0,619.0,8611812.0,600.0,164968852.62,19667852843.510105,1551985,489438341183.1888,7405944.029999999,0,0,1,0.7163633980889752,0
929776,320.0,269.1428571428572,0.0,344033.4359440627,0.0,0.0,1006795.9637992694,1.0,0.0,0.0,0.0,0.0,0.0,192139.6930372599,377.0,0.0,42.0,0.0,164649.75638436887,1.0,4056.0,147685.15405645105,377.0,0.0,1000.0,194093.51168861697,0.0,47393.28664682001,0.0,0.0,1,125126.99903028154,105.8353101861836,6505,50,33196.5,26776.547779372053,489713.5,11082.52509092941,166311.68868780645,1127,0.039,154.464,1493.992588988285,281200.9431770398,350195.29948211,577,183169.4384024484,31.814949283227907,1462.1776397050571,30079.317576740286,626859.3539311041,10977.881226467083,4022670.473687356,0.0,31439.88626108328,14865.16075906725,4371841.083822048,7994,176393,14174.776359621208,9919.678847955513,641.7262417187558,31.814949283227907,1317,349170.6101346904,15216,31452.71767458477,60175,60,194147.3196289155,3429.0,12831765.0,619.0,97281.5,33.0,93540.0,619.0,8611812.0,600.0,164968852.62,19667852843.510105,1551985,489438341183.1888,7405944.029999999,0,0,1,0.7202643343830446,0
929988,107.0,269.1428571428572,0.0,344033.4359440627,0.0,0.0,1006795.9637992694,1.0,0.0,0.0,0.0,0.0,0.0,192139.6930372599,377.0,0.0,42.0,0.0,164649.75638436887,1.0,4056.0,147685.15405645105,377.0,0.0,1000.0,194093.51168861697,0.0,47393.28664682001,0.0,0.0,1,125126.99903028154,105.8353101861836,6505,50,33196.5,26776.547779372053,489713.5,11082.52509092941,166311.68868780645,1127,0.039,154.058,2175.0196504098512,281200.9431770398,350195.29948211,631,183169.4384024484,69.80574166261182,2105.213908747239,30104.30005985872,626859.3539311041,10977.881226467083,4022670.473687356,0.0,31439.88626108328,14658.08286858553,4371841.083822048,7994,176393,14104.128457536392,9919.678847955513,534.4911479582289,69.80574166261182,1357,349170.6101346904,15216,31358.647992728045,60175,112,194147.3196289155,2856.0,12831765.0,619.0,97281.5,31.0,164267.0,619.0,8611812.0,600.0,164968852.62,19667852843.510105,1551985,489438341183.1888,7405944.029999999,0,0,1,0.7312716744120731,0
930135,148.0,269.1428571428572,0.0,344033.4359440627,0.0,0.0,1006795.9637992694,1.0,0.0,0.0,0.0,0.0,0.0,192139.6930372599,377.0,0.0,42.0,0.0,164649.75638436887,1.0,4056.0,147685.15405645105,377.0,0.0,1000.0,194093.51168861697,0.0,47393.28664682001,0.0,0.0,1,125126.99903028154,105.8353101861836,6505,50,33196.5,26776.547779372053,489713.5,11082.52509092941,166311.68868780645,1127,0.039,155.126,1185.7618744619533,281200.9431770398,350195.29948211,567,183169.4384024484,58.76408279372684,1126.9977916682262,28951.76609440243,626859.3539311041,10977.881226467083,4022670.473687356,0.0,31439.88626108328,14416.382827413248,4371841.083822048,7994,176393,13848.392409327387,9919.678847955513,519.332260358573,58.76408279372684,1289,349170.6101346904,15216,30130.945310966432,60175,51,194147.3196289155,2775.0,12831765.0,619.0,97281.5,26.0,128673.0,619.0,8611812.0,600.0,164968852.62,19667852843.510105,1551985,489438341183.1888,7405944.029999999,0,0,1,0.7189098294262211,0
930252,120.0,269.1428571428572,0.0,344033.4359440627,0.0,0.0,1006795.9637992694,1.0,0.0,0.0,0.0,0.0,0.0,192139.6930372599,377.0,0.0,42.0,0.0,164649.75638436887,1.0,4056.0,147685.15405645105,377.0,0.0,1000.0,194093.51168861697,0.0,47393.28664682001,0.0,0.0,1,125126.99903028154,105.8353101861836,6505,50,33196.5,26776.547779372053,489713.5,11082.52509092941,166311.68868780645,1127,0.039,154.786,1608.6199797881502,281200.9431770398,350195.29948211,578,183169.4384024484,27.323427031478083,1581.296552756672,28951.76609440243,626859.3539311041,10977.881226467083,4022670.473687356,0.0,31439.88626108328,14243.739940861617,4371841.083822048,7994,176393,13774.937305835228,9919.678847955513,449.33937193547166,27.323427031478083,1289,349170.6101346904,15216,30130.945310966432,60175,83,194147.3196289155,2401.0,12831765.0,619.0,97281.5,25.0,125169.0,619.0,8611812.0,600.0,164968852.62,19667852843.510105,1551985,489438341183.1888,7405944.029999999,0,0,1,0.7206407912289556,0
944245,145.0,271.57142857142856,0.0,371715.8167805979,0.0,0.0,1186256.9842906147,1.0,0.0,0.0,0.0,0.0,0.0,224119.49304490656,394.0,0.0,12.0,0.0,193775.1218196228,1.0,3741.0,175453.09745393123,390.0,0.0,1000.0,157895.70513053687,0.0,33187.79524811339,0.0,0.0,1,146502.02012193855,105.8353101861836,6402,79,33902.0,51487.6516334594,449191.24,13082.407521289422,182308.5655637488,1490,0.043,177.778,2177.962445365699,293725.8294769313,380104.83272986754,326,164382.3949497625,175.95527959631582,2002.0071657693827,33287.21018645483,750262.4462502425,12523.537501682378,4219605.868014777,0.0,33085.295639281685,11331.951452850364,4583156.70642664,5292,183268,10822.469001481926,10917.849923929642,438.5750998893245,175.95527959631582,918,363550.8384118608,14869,34850.22363511517,64595,67,176905.93245144488,2338.0,15893448.25,680.0,120329.0,10.0,82645.0,680.0,7915315.0,64.0,159289246.95999998,19685081063.227703,1516004,474971380993.56085,7075629.8100000005,0,0,1,0.7091937300388227,0
944634,140.0,271.57142857142856,0.0,371715.8167805979,0.0,0.0,1186256.9842906147,1.0,0.0,0.0,0.0,0.0,0.0,224119.49304490656,394.0,0.0,12.0,0.0,193775.1218196228,1.0,3741.0,175453.09745393123,390.0,0.0,1000.0,157895.70513053687,0.0,33187.79524811339,0.0,0.0,1,146502.02012193855,105.8353101861836,6402,79,33902.0,51487.6516334594,449191.24,13082.407521289422,182308.5655637488,1490,0.043,177.705,2820.443077153951,293725.8294769313,380104.83272986754,394,164382.3949497625,273.6873698624998,2546.755707291451,35837.81139825772,750262.4462502425,12523.537501682378,4219605.868014777,0.0,33085.295639281685,13453.075465681211,4583156.70642664,5292,183268,12845.860924046596,10917.849923929642,462.3984693016189,199.7786490086102,1003,363550.8384118608,14869,37576.78012651437,64595,83,176905.93245144488,2465.0,15893448.25,680.0,120329.0,11.0,82645.0,680.0,7915315.0,64.0,159289246.95999998,19685081063.227703,1516004,474971380993.56085,7075629.8100000005,0,0,1,0.7187030450863083,0
944680,126.0,271.57142857142856,0.0,371715.8167805979,0.0,0.0,1186256.9842906147,1.0,0.0,0.0,0.0,0.0,0.0,224119.49304490656,394.0,0.0,12.0,0.0,193775.1218196228,1.0,3741.0,175453.09745393123,390.0,0.0,1000.0,157895.70513053687,0.0,33187.79524811339,0.0,0.0,1,146502.02012193855,105.8353101861836,6402,79,33902.0,51487.6516334594,449191.24,13082.407521289422,182308.5655637488,1490,0.043,178.235,2651.616049822732,293725.8294769313,380104.83272986754,449,164382.3949497625,279.8776941979778,2371.738355624754,38440.74898853328,750262.4462502425,12523.537501682378,4219605.868014777,0.0,33085.295639281685,15482.563919788396,4583156.70642664,5292,183268,14669.38040480969,10917.849923929642,631.4130822187623,169.01461291714344,1104,363550.8384118608,14869,40417.76382532696,64595,78,176905.93245144488,3366.0,15893448.25,680.0,120329.0,14.0,82645.0,680.0,7915315.0,64.0,159289246.95999998,19685081063.227703,1516004,474971380993.56085,7075629.8100000005,0,0,1,0.7153098833997339,0
944833,258.0,271.57142857142856,0.0,371715.8167805979,0.0,0.0,1186256.9842906147,1.0,0.0,0.0,0.0,0.0,0.0,224119.49304490656,394.0,0.0,12.0,0.0,193775.1218196228,1.0,3741.0,175453.09745393123,390.0,0.0,1000.0,157895.70513053687,0.0,33187.79524811339,0.0,0.0,1,146502.02012193855,105.8353101861836,6402,79,33902.0,51487.6516334594,449191.24,13082.407521289422,182308.5655637488,1490,0.043,178.416,3284.0608527640734,293725.8294769313,380104.83272986754,575,164382.3949497625,123.99407229548484,3160.066780468589,42291.22451799359,750262.4462502425,12523.537501682378,4219605.868014777,0.0,33085.295639281685,19622.671593914707,4583156.70642664,5292,183268,18685.494006640514,10917.849923929642,755.407154514247,123.99407229548484,1218,363550.8384118608,14869,44457.888382156016,64595,98,176905.93245144488,4027.0,15893448.25,680.0,120329.0,17.0,82645.0,680.0,7915315.0,64.0,159289246.95999998,19685081063.227703,1516004,474971380993.56085,7075629.8100000005,0,0,1,0.7361315718881307,0
944844,146.0,271.57142857142856,0.0,371715.8167805979,0.0,0.0,1186256.9842906147,1.0,0.0,0.0,0.0,0.0,0.0,224119.49304490656,394.0,0.0,12.0,0.0,193775.1218196228,1.0,3741.0,175453.09745393123,390.0,0.0,1000.0,157895.70513053687,0.0,33187.79524811339,0.0,0.0,1,146502.02012193855,105.8353101861836,6402,79,33902.0,51487.6516334594,449191.24,13082.407521289422,182308.5655637488,1490,0.043,177.705,2580.8962839295427,293725.8294769313,380104.83272986754,357,164382.3949497625,199.7786490086102,2381.1176349209327,35837.81139825772,750262.4462502425,12523.537501682378,4219605.868014777,0.0,33085.295639281685,12437.018139526162,4583156.70642664,5292,183268,11903.712318745427,10917.849923929642,462.3984693016189,199.7786490086102,1003,363550.8384118608,14869,37576.78012651437,64595,75,176905.93245144488,2465.0,15893448.25,680.0,120329.0,11.0,82645.0,680.0,7915315.0,64.0,159289246.95999998,19685081063.227703,1516004,474971380993.56085,7075629.8100000005,0,0,1,0.7149409286305913,0
945928,276.0,273.57142857142856,0.0,396485.6346875027,0.0,0.0,1394119.7521132194,1.0,0.0,0.0,0.0,0.0,0.0,262552.5232256528,439.0,0.0,45.0,0.0,233659.89811331703,1.0,3205.0,211262.5157306004,425.0,0.0,28000.0,221817.6814313364,0.0,44977.33498130487,0.0,0.0,3,170440.62799166667,105.8353101861836,6394,103,38244.2,52891.073681581416,675521.3,14263.798601409471,216118.98613902187,1494,0.046,191.89,381.8910917063298,306095.5867987466,412105.742893046,426,208262.0054984745,35.04103736461417,346.85005434171563,20279.652906886797,944379.8652115922,13241.234620647358,4451373.5667357845,0.0,33919.33632754761,17087.224275963938,4829112.384220451,6951,190955,15224.048921366166,11604.7833024189,1821.434150065866,35.04103736461417,581,377738.8174846645,13815,22228.73315116853,69440,16,221503.24011912185,9773.5,11645781.75,675.0,130498.4,56.0,405649.75,675.0,5761511.0,0.0,155209694.27000007,11399024464.2301,1485484,464120285951.2765,6461065.35,0,0,1,0.8147365609025115,0
945940,142.0,273.57142857142856,0.0,396485.6346875027,0.0,0.0,1394119.7521132194,1.0,0.0,0.0,0.0,0.0,0.0,262552.5232256528,439.0,0.0,45.0,0.0,233659.89811331703,1.0,3205.0,211262.5157306004,425.0,0.0,28000.0,221817.6814313364,0.0,44977.33498130487,0.0,0.0,3,170440.62799166667,105.8353101861836,6394,103,38244.2,52891.073681581416,675521.3,14263.798601409471,216118.98613902187,1494,0.046,191.665,2385.226548738897,306095.5867987466,412105.742893046,353,208262.0054984745,135.29213356818948,2249.934415170708,25306.355301669984,944379.8652115922,13241.234620647358,4451373.5667357845,0.0,33919.33632754761,13043.737915915592,4829112.384220451,6951,190955,12067.722782848943,11604.7833024189,934.2739285347386,135.29213356818948,740,377738.8174846645,13815,27355.124486475648,69440,76,221503.24011912185,5008.5,11645781.75,675.0,130498.4,32.0,312331.5,675.0,5761511.0,0.0,155209694.27000007,11399024464.2301,1485484,464120285951.2765,6461065.35,0,0,1,0.7517046769447682,0
955086,162.0,272.42857142857144,0.0,333832.8814455781,0.0,0.0,1264524.930210361,1.0,0.0,0.0,,0.0,0.0,242080.0665147046,412.0,0.0,27.0,0.0,213373.69875813776,1.0,3257.0,191990.91475958028,403.0,0.0,23000.0,212553.99373059368,0.0,47029.0026374114,0.0,0.0,2,160808.48404292727,105.8353101861836,5882,75,43478.0,57460.81424335857,671336.74,11269.980433302224,181575.3410843037,1742,0.043,181.535,3625.0023342234495,298807.0989310324,364640.9717351502,293,223724.15919893648,266.2882112378854,3358.714122985565,21138.63419917461,839941.5742539108,14351.596474069993,4326078.928902932,0.0,33229.77153825033,11707.01760938171,4695195.433450405,7453,186882,10473.987413867157,13041.303041800056,625.0116711172527,76.37579130174973,693,369116.5045474678,13320,22838.78919161173,67165,84,238075.7556730064,3347.0,10014951.25,605.0,110112.5,20.0,511665.25,605.0,7973789.75,52.0,157684055.02,10066142229.2642,1504038,469439400877.34735,6552086.94,0,0,1,0.7266361577166427,0
958876,151.0,272.57142857142856,0.0,366366.4736168228,0.0,0.0,1297058.522381606,1.0,0.0,0.0,0.0,0.0,0.0,244547.7997027916,414.0,0.0,28.0,0.0,216120.7250348021,1.0,3357.0,194362.70979872765,405.0,0.0,23000.0,229833.2749793456,0.0,46668.67209358803,0.0,0.0,2,162390.52001012804,105.8353101861836,6113,81,39886.0,54283.83254235705,678038.24,11799.600222240177,190958.43366719424,1632,0.043,181.643,371.1361425043036,299433.36193529854,380735.3883207351,312,222541.38309596508,0.0,371.1361425043036,16081.690184795738,853664.6247233609,13816.260819118905,4342173.345488515,0.0,33878.86217517871,12448.45496008007,4712645.66172673,7314,187342,11442.684759710335,11902.61928111944,521.3721499131669,0.0,462,370472.3162382096,13780,17434.792834606193,67354,20,236357.64391508396,2792.0,10339167.5,625.0,113459.5,15.0,441590.25,625.0,7998613.0,0.0,157337778.77000004,10127016885.3863,1501269,469113153243.8032,6467995.630000001,0,0,1,0.7408503272872451,0
958972,527.0,273.42857142857144,0.0,377411.6606216181,0.0,0.0,1375045.7780473349,1.0,0.0,0.0,,0.0,0.0,258742.5640890856,438.0,0.0,45.0,0.0,230542.60754153843,1.0,3078.0,207984.452515369,424.0,0.0,28000.0,224442.7525548193,0.0,43489.1553112753,0.0,0.0,3,169526.7822681656,105.8353101861836,6106,77,34498.7,47676.07105486437,680575.3,12996.04385119398,204380.51969971595,1434,0.044,194.392,1254.0995825879547,304231.572257653,391979.44525035215,49,211641.40107831344,67.27042337507454,1186.8291592128803,23640.89519976148,926960.6419003684,12263.251718308282,4431247.269093091,0.0,33919.33632754761,1254.0995825879547,4807061.3592232615,7121,190389,1186.8291592128803,10505.742780721668,67.27042337507454,67.27042337507454,797,375814.09013016906,13249,25262.00059630293,69185,49,223904.65279662173,361.0,11242140.0,617.0,120550.9,5.0,1882.25,617.0,5440514.25,0.0,155633317.61000007,11455433830.476398,1488375,465021952518.3865,6515745.1,0,0,1,0.7713293898003166,0
959005,376.0,273.42857142857144,0.0,377411.6606216181,0.0,0.0,1375045.7780473349,1.0,0.0,0.0,,0.0,0.0,258742.5640890856,438.0,0.0,45.0,0.0,230542.60754153843,1.0,3078.0,207984.452515369,424.0,0.0,28000.0,224442.7525548193,0.0,43489.1553112753,0.0,0.0,3,169526.7822681656,105.8353101861836,6106,77,34498.7,47676.07105486437,680575.3,12996.04385119398,204380.51969971595,1434,0.044,193.297,3742.732558139536,304231.572257653,391979.44525035215,342,211641.40107831344,213.36463923673227,3529.367918902803,29491.65175909362,926960.6419003684,12263.251718308282,4431247.269093091,0.0,33919.33632754761,12824.42605843769,4807061.3592232615,7121,190389,11551.319320214674,10505.742780721668,1273.1067382230171,213.36463923673227,947,375814.09013016906,13249,31917.20706618964,69185,104,223904.65279662173,6832.0,11242140.0,617.0,120550.9,42.0,142644.25,617.0,5440514.25,0.0,155633317.61000007,11455433830.476398,1488375,465021952518.3865,6515745.1,0,0,1,0.7698323226595721,0
959160,140.0,273.42857142857144,0.0,377411.6606216181,0.0,0.0,1375045.7780473349,1.0,0.0,0.0,,0.0,0.0,258742.5640890856,438.0,0.0,45.0,0.0,230542.60754153843,1.0,3078.0,207984.452515369,424.0,0.0,28000.0,224442.7525548193,0.0,43489.1553112753,0.0,0.0,3,169526.7822681656,105.8353101861836,6106,77,34498.7,47676.07105486437,680575.3,12996.04385119398,204380.51969971595,1434,0.044,194.444,3395.8519677996424,304231.572257653,391979.44525035215,106,211641.40107831344,438.2826475849732,2957.56932021467,23640.89519976148,926960.6419003684,12263.251718308282,4431247.269093091,0.0,33919.33632754761,3613.595706618963,4807061.3592232615,7121,190389,3141.7710196779976,10505.742780721668,471.8246869409661,438.2826475849732,797,375814.09013016906,13249,25262.00059630293,69185,94,223904.65279662173,2532.0,11242140.0,617.0,120550.9,16.0,96383.25,617.0,5440514.25,0.0,155633317.61000007,11455433830.476398,1488375,465021952518.3865,6515745.1,0,0,1,0.7856489334439867,0
959190,514.5,273.42857142857144,0.0,377411.6606216181,0.0,0.0,1375045.7780473349,1.0,0.0,0.0,,0.0,0.0,258742.5640890856,438.0,0.0,45.0,0.0,230542.60754153843,1.0,3078.0,207984.452515369,424.0,0.0,28000.0,224442.7525548193,0.0,43489.1553112753,0.0,0.0,3,169526.7822681656,105.8353101861836,6106,77,34498.7,47676.07105486437,680575.3,12996.04385119398,204380.51969971595,1434,0.044,193.925,4147.379994036971,304231.572257653,391979.44525035215,424,211641.40107831344,588.56961836613,3558.810375670841,29491.65175909362,926960.6419003684,12263.251718308282,4431247.269093091,0.0,33919.33632754761,16659.77191413239,4807061.3592232615,7121,190389,14798.095557543236,10505.742780721668,1819.935152057245,546.8284138342278,947,375814.09013016906,13249,31917.20706618964,69185,90,223904.65279662173,9766.5,11242140.0,617.0,120550.9,55.0,397240.75,617.0,5440514.25,0.0,155633317.61000007,11455433830.476398,1488375,465021952518.3865,6515745.1,0,0,1,0.8400906164547333,0
959195,431.0,273.42857142857144,0.0,377411.6606216181,0.0,0.0,1375045.7780473349,1.0,0.0,0.0,,0.0,0.0,258742.5640890856,438.0,0.0,45.0,0.0,230542.60754153843,1.0,3078.0,207984.452515369,424.0,0.0,28000.0,224442.7525548193,0.0,43489.1553112753,0.0,0.0,3,169526.7822681656,105.8353101861836,6106,77,34498.7,47676.07105486437,680575.3,12996.04385119398,204380.51969971595,1434,0.044,194.392,1099.9925462134763,304231.572257653,391979.44525035215,44,211641.40107831344,67.27042337507454,1032.722122838402,23640.89519976148,926960.6419003684,12263.251718308282,4431247.269093091,0.0,33919.33632754761,1099.9925462134763,4807061.3592232615,7121,190389,1032.722122838402,10505.742780721668,67.27042337507454,67.27042337507454,797,375814.09013016906,13249,25262.00059630293,69185,44,223904.65279662173,361.0,11242140.0,617.0,120550.9,5.0,1882.25,617.0,5440514.25,0.0,155633317.61000007,11455433830.476398,1488375,465021952518.3865,6515745.1,0,0,1,0.763299221002902,0
959206,726.0,273.42857142857144,0.0,377411.6606216181,0.0,0.0,1375045.7780473349,1.0,0.0,0.0,,0.0,0.0,258742.5640890856,438.0,0.0,45.0,0.0,230542.60754153843,1.0,3078.0,207984.452515369,424.0,0.0,28000.0,224442.7525548193,0.0,43489.1553112753,0.0,0.0,3,169526.7822681656,105.8353101861836,6106,77,34498.7,47676.07105486437,680575.3,12996.04385119398,204380.51969971595,1434,0.044,194.216,4200.488223017293,304231.572257653,391979.44525035215,168,211641.40107831344,596.9551282051283,3603.533094812166,25507.789206917118,926960.6419003684,12263.251718308282,4431247.269093091,0.0,33919.33632754761,6188.226744186048,4807061.3592232615,7121,190389,5345.110316040548,10505.742780721668,843.116428145498,596.9551282051283,829,375814.09013016906,13249,27554.97167561121,69185,104,223904.65279662173,4524.5,11242140.0,617.0,120550.9,27.0,97183.25,617.0,5440514.25,0.0,155633317.61000007,11455433830.476398,1488375,465021952518.3865,6515745.1,0,0,1,0.8162647269937814,0
